id,geo_lat,geo_lon,lat,long,crash_count
236,39.783855566149185,-105.00825321959015,39.783855566149185,-105.00825321959015,4
237,39.7838534243284,-105.0092227246181,39.7838534243284,-105.0092227246181,1
238,39.78383688386098,-105.01019728921813,39.78383688386098,-105.01019728921813,1
239,39.783850009575886,-105.01118989316804,39.783850009575886,-105.01118989316804,4
240,39.78383241928006,-105.01237908373996,39.78383241928006,-105.01237908373996,1
241,39.78384702349633,-105.01354050556591,39.78384702349633,-105.01354050556591,0
242,39.78392711748531,-105.01471480691464,39.78392711748531,-105.01471480691464,2
243,39.783989825208494,-105.01585397122868,39.783989825208494,-105.01585397122868,16
244,39.78394066150258,-105.0170040949186,39.78394066150258,-105.0170040949186,0
245,39.783912231064924,-105.01817208662486,39.783912231064924,-105.01817208662486,0
246,39.78391319665649,-105.01933383739359,39.78391319665649,-105.01933383739359,0
247,39.78396265693193,-105.02049151946122,39.78396265693193,-105.02049151946122,0
248,39.784209702259574,-105.02167058472034,39.784209702259574,-105.02167058472034,0
249,39.78449074045283,-105.02283290665406,39.78449074045283,-105.02283290665406,0
250,39.78413553634888,-105.02989404077395,39.78413553634888,-105.02989404077395,0
251,39.78391063925807,-105.03104565865517,39.78391063925807,-105.03104565865517,0
252,39.78385639443114,-105.03223214257494,39.78385639443114,-105.03223214257494,0
253,39.78383835578301,-105.03339280597326,39.78383835578301,-105.03339280597326,1
254,39.78375509125905,-105.03459501352208,39.78375509125905,-105.03459501352208,32
255,39.78388670225713,-105.03578836172241,39.78388670225713,-105.03578836172241,0
256,39.78388878980521,-105.03695697197541,39.78388878980521,-105.03695697197541,0
257,39.78388668570997,-105.0381189998416,39.78388668570997,-105.0381189998416,1
258,39.78388755512739,-105.03926949237945,39.78388755512739,-105.03926949237945,0
259,39.78388287969295,-105.04043473557434,39.78388287969295,-105.04043473557434,0
260,39.78388763376824,-105.04158990223338,39.78388763376824,-105.04158990223338,0
261,39.78388534496175,-105.04275776569979,39.78388534496175,-105.04275776569979,1
262,39.78023833678181,-105.04514186003449,39.78023833678181,-105.04514186003449,1
263,39.780228307246574,-105.04629467954162,39.780228307246574,-105.04629467954162,0
264,39.78023515946065,-105.04746245082778,39.78023515946065,-105.04746245082778,1
265,39.78023399869305,-105.04861401573791,39.78023399869305,-105.04861401573791,1
266,39.78023427338514,-105.0497854514875,39.78023427338514,-105.0497854514875,1
267,39.78022090434584,-105.0509316481698,39.78022090434584,-105.0509316481698,3
268,39.780217252649585,-105.05208888283903,39.780217252649585,-105.05208888283903,6
269,39.78022072621648,-105.0416107172768,39.78022072621648,-105.0416107172768,4
270,39.78021165244498,-105.0404400319501,39.78021165244498,-105.0404400319501,1
271,39.780201835939536,-105.03927829864956,39.780201835939536,-105.03927829864956,0
272,39.78021179529743,-105.03811511393111,39.78021179529743,-105.03811511393111,3
273,39.78022003925565,-105.03697162878213,39.78022003925565,-105.03697162878213,1
274,39.7802070634338,-105.03579911765412,39.7802070634338,-105.03579911765412,2
275,39.780248701064636,-105.03462283451567,39.780248701064636,-105.03462283451567,23
276,39.780251815915854,-105.0330451282489,39.780251815915854,-105.0330451282489,0
277,39.78026340950785,-105.0314764958538,39.78026340950785,-105.0314764958538,0
278,39.78027301830142,-105.02835287019693,39.78027301830142,-105.02835287019693,1
279,39.78027826869944,-105.02678280714129,39.78027826869944,-105.02678280714129,0
280,39.78027010101169,-105.02521742653548,39.78027010101169,-105.02521742653548,67
281,39.78024821268036,-105.02396872896216,39.78024821268036,-105.02396872896216,6
282,39.78024413988471,-105.02284764725162,39.78024413988471,-105.02284764725162,1
283,39.78022887413569,-105.02168360165226,39.78022887413569,-105.02168360165226,1
284,39.780225223774,-105.02052519325015,39.780225223774,-105.02052519325015,3
285,39.78022410785952,-105.01935940061884,39.78022410785952,-105.01935940061884,1
286,39.78021866936991,-105.01820846827547,39.78021866936991,-105.01820846827547,1
287,39.78021011290703,-105.01706011118091,39.78021011290703,-105.01706011118091,2
288,39.78018061518372,-105.01428199293755,39.78018061518372,-105.01428199293755,2
289,39.78017850855544,-105.01270328758405,39.78017850855544,-105.01270328758405,1
290,39.78017485866177,-105.01114272659008,39.78017485866177,-105.01114272659008,8
291,39.78016612756779,-105.00957462128699,39.78016612756779,-105.00957462128699,1
292,39.7801658018311,-105.00802448849807,39.7801658018311,-105.00802448849807,2
293,39.77657110169734,-105.05210019603636,39.77657110169734,-105.05210019603636,5
294,39.77657654117384,-105.05093194316807,39.77657654117384,-105.05093194316807,6
295,39.77656754277922,-105.04977941693703,39.77656754277922,-105.04977941693703,3
296,39.77657365636336,-105.04861576646472,39.77657365636336,-105.04861576646472,1
297,39.77657032961708,-105.04746612512325,39.77657032961708,-105.04746612512325,3
298,39.776573719912626,-105.04629869649897,39.776573719912626,-105.04629869649897,10
299,39.77657603972191,-105.04513670107015,39.77657603972191,-105.04513670107015,1
300,39.77669021055988,-105.04280036282115,39.77669021055988,-105.04280036282115,6
301,39.776695663553554,-105.04160277325013,39.776695663553554,-105.04160277325013,5
302,39.77669349361697,-105.04044026518794,39.77669349361697,-105.04044026518794,2
303,39.776696955023105,-105.03929265044233,39.776696955023105,-105.03929265044233,6
304,39.776709932426584,-105.03811772589941,39.776709932426584,-105.03811772589941,3
305,39.77672889582203,-105.03694213339965,39.77672889582203,-105.03694213339965,1
306,39.776743852459916,-105.03578508594526,39.776743852459916,-105.03578508594526,0
307,39.7767564006881,-105.03462968521526,39.7767564006881,-105.03462968521526,28
308,39.776731968834554,-105.03341931264093,39.776731968834554,-105.03341931264093,0
309,39.77673571544024,-105.0330552226979,39.77673571544024,-105.0330552226979,0
310,39.776719925956485,-105.03225777431665,39.776719925956485,-105.03225777431665,0
311,39.77671096767632,-105.03149343571914,39.77671096767632,-105.03149343571914,1
312,39.7767074642844,-105.0310947011189,39.7767074642844,-105.0310947011189,1
313,39.776710334456226,-105.02994076871502,39.776710334456226,-105.02994076871502,16
314,39.77667639591201,-105.02878719322588,39.77667639591201,-105.02878719322588,0
315,39.77668385270794,-105.0283592225894,39.77668385270794,-105.0283592225894,1
316,39.77666731231583,-105.02761356544048,39.77666731231583,-105.02761356544048,2
317,39.776657855068066,-105.02679735747705,39.776657855068066,-105.02679735747705,6
318,39.77666106812964,-105.0252237722639,39.77666106812964,-105.0252237722639,70
319,39.77663111910999,-105.0239954063945,39.77663111910999,-105.0239954063945,4
320,39.776631393778985,-105.0228472664008,39.776631393778985,-105.0228472664008,2
321,39.77662190326989,-105.02206516595803,39.77662190326989,-105.02206516595803,1
322,39.77663157663248,-105.02167577653589,39.77663157663248,-105.02167577653589,0
323,39.77662406392363,-105.02052107473246,39.77662406392363,-105.02052107473246,13
324,39.77660549440647,-105.0193679843073,39.77660549440647,-105.0193679843073,0
325,39.77660040929417,-105.01898891593537,39.77660040929417,-105.01898891593537,1
